,algo-format-size-repetation,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
501,huffman-jpg-large-low-2,1.000487298117126,10.0,14.8916015625,38.51895,0.2681772727272727,1.441600744435254
502,huffman-jpg-large-low-3,1.0004804815899702,10.0,15.341796875,37.69165,0.2515909090909091,1.6178421065996766
503,huffman-jpg-large-low-4,1.0007036785526524,11.0,24.1630859375,41.03183,0.2500041666666666,2.3555062717030077
504,huffman-jpg-large-low-5,1.0003329842183597,11.0,11.7392578125,40.99712,0.2493666666666666,1.1482828839605186
505,huffman-jpg-large-low-6,1.000439045393592,10.0,13.5048828125,38.73525,0.2725136363636363,1.279370162291758
506,huffman-jpg-large-low-7,1.000487170120923,10.0,15.25,37.72751,0.25231,1.6020543193003731
507,huffman-jpg-large-low-8,1.0004153468969164,10.0,13.2890625,37.55515,0.2488545454545454,1.421933431803624
508,huffman-jpg-large-low-9,1.0004385326071017,10.0,13.6806640625,37.62385999999999,0.2502318181818181,1.4531193883919606
509,huffman-jpg-large-low-10,1.0003809222305229,9.0,11.158203125,34.19324,0.250005,1.3052849002201246
510,huffman-jpg-large-low-11,1.0003779861736637,10.0,11.689453125,38.58696,0.2695409090909091,1.1239032837556862
511,huffman-jpg-large-low-12,1.0004329812825656,10.0,13.498046875,37.66968,0.2511509090909091,1.4267380593687458
512,huffman-jpg-large-low-13,1.0003822303952656,10.0,12.1103515625,37.5887,0.2495272727272727,1.2911640487071308
513,huffman-jpg-large-low-14,1.0003700337694357,10.0,11.955078125,37.61229999999999,0.2499999999999999,1.2714009114039828
514,huffman-jpg-large-low-15,1.00039093115899,10.0,12.2265625,38.63324,0.2704690909090909,1.1701070577687829
515,huffman-jpg-large-low-16,1.0004356164806432,10.0,13.8359375,38.168,0.2611409090909091,1.3881432203034614
516,huffman-jpg-large-low-17,1.0003994314009153,14.0,14.06640625,44.34748999999999,0.2482453846153846,1.2777118680673962
517,huffman-jpg-large-low-18,1.0007353365127392,11.0,25.3203125,41.02027,0.2497916666666666,2.4711129749884333
518,huffman-jpg-large-low-19,1.0004209577832168,10.0,13.01171875,37.89548,0.2556772727272727,1.342935424222395
519,huffman-jpg-large-low-20,1.0004043124838988,10.0,12.3974609375,38.46806,0.2671563636363636,1.2063322554015516
520,huffman-jpg-large-low-21,1.000484041392888,11.0,15.4375,41.08347,0.2509533333333333,1.4973277864271803
521,huffman-jpg-large-low-22,1.0003732244241597,10.0,11.390625,37.58894,0.2495318181818182,1.214399401226948
522,huffman-jpg-large-low-23,1.0004581259846457,10.0,14.3125,37.60073,0.2497681818181818,1.5239899766536824
523,huffman-jpg-large-low-24,1.0004353319420467,10.0,14.0146484375,38.3607,0.2650045454545454,1.378612973462504
524,huffman-jpg-large-low-25,1.000378891058344,10.0,11.548828125,38.21404,0.2620636363636364,1.153209472971309
525,huffman-jpg-large-low-26,1.0004631048029515,10.0,13.6572265625,37.5894,0.249540909090909,1.4559798599383018
526,huffman-jpg-large-low-27,1.000508861027631,10.0,15.548828125,37.6241,0.2502363636363636,1.6515096760318744
527,huffman-jpg-large-low-28,1.000391655450208,9.0,11.5810546875,34.22817,0.2507749999999999,1.3492119932744668
528,huffman-jpg-large-low-29,1.000403644819204,10.0,12.30859375,38.86066,0.2750281818181817,1.1516514740990649
529,huffman-jpg-large-low-30,1.000396727366294,10.0,11.7685546875,38.20016,0.2617854545454545,1.1768264894790048
530,huffman-jpg-large-low-31,1.000359661939246,11.0,12.1064453125,41.03136,0.2499958333333333,1.1802335667110715
531,huffman-jpg-large-low-32,1.0008752914348205,10.0,27.7138671875,37.62364,0.2502272727272727,2.943755112052277
532,huffman-jpg-large-low-33,1.0003807903760202,10.0,11.59765625,37.590770000000006,0.2495681818181818,1.236231471340662
533,huffman-jpg-large-low-34,1.0006828139154769,11.0,22.751953125,42.81067999999999,0.2826958333333333,1.879953687837653
534,huffman-jpg-large-low-35,1.0004158343316023,11.0,14.47265625,41.13408,0.2518833333333333,1.3968411696008198
535,huffman-jpg-large-low-36,1.000400868826829,10.0,12.4521484375,37.55447,0.248840909090909,1.3324805321168214
536,huffman-jpg-large-low-37,1.000335814306086,10.0,10.416015625,37.63497,0.2504545454545454,1.105047968460206
537,huffman-jpg-large-low-38,1.0004314421842302,10.0,13.3076171875,38.74591,0.2727281818181818,1.2593441141543535
538,huffman-jpg-large-low-39,1.0003797800108416,10.0,11.3916015625,38.24736,0.2627318181818182,1.1336282280849603
539,huffman-jpg-large-low-40,1.0004220532144934,10.0,12.576171875,37.59031,0.2495590909090909,1.3405998359934357
540,huffman-jpg-large-low-41,1.0005331038242056,11.0,17.4052734375,40.98602,0.2491624999999999,1.7043642774540226
541,huffman-jpg-large-low-42,1.0003099620275175,12.0,11.34765625,43.97297,0.2418923076923076,1.0668376010127718
542,huffman-jpg-large-low-43,1.0003833729901663,10.0,11.54296875,39.3692,0.2852227272727272,1.027961387340289
543,huffman-jpg-large-low-44,1.0004112715591182,10.0,12.3515625,37.68977,0.2515536363636363,1.3027701927262063
544,huffman-jpg-large-low-45,1.0003699596061568,10.0,11.51953125,37.60049,0.2497636363636363,1.2266257966377137
545,huffman-jpg-large-low-46,1.0007052397854168,10.0,21.2470703125,37.60072999999999,0.2497681818181818,2.26238058965981
546,huffman-jpg-large-low-47,1.0003904348935164,10.0,12.1669921875,37.50697,0.2478881818181817,1.3086256424427245
547,huffman-jpg-large-low-48,1.000397969915821,10.0,12.255859375,38.6057,0.2699163636363636,1.176151111362667
548,huffman-jpg-large-low-49,1.0004007567853916,10.0,12.197265625,37.70509,0.25186,1.2844088843389276
549,huffman-jpg-large-low-50,1.0004842829461762,11.0,16.4892578125,41.00891999999999,0.2495833333333333,1.611043235356083
550,huffman-jpg-large-high-1,1.0002645664904144,16.0,12.494140625,58.18593,0.25075,0.8563424397656152
551,huffman-jpg-large-high-2,1.0002884176989244,16.0,13.88671875,59.93561,0.2734482352941176,0.8473046406175323
552,huffman-jpg-large-high-3,1.0002813919091356,16.0,13.5126953125,58.17676,0.2506311764705882,0.9267388315235934
553,huffman-jpg-large-high-4,1.0002472681333852,16.0,11.904296875,58.09363999999999,0.2495529411764706,0.8211310356456555
554,huffman-jpg-large-high-5,1.000276616370117,16.0,13.08984375,59.7959,0.2716358823529411,0.8058902788887842
555,huffman-jpg-large-high-6,1.00025181775648,16.0,12.19140625,58.26644,0.251794705882353,0.830976466592056
556,huffman-jpg-large-high-7,1.0002541593411494,16.0,12.6044921875,58.16258,0.2504470588235294,0.8652981091429606
557,huffman-jpg-large-high-8,1.000274296939191,17.0,13.9560546875,63.3546,0.2721416666666666,0.8094489594648204
558,huffman-jpg-large-high-9,1.0002498961818125,15.0,11.3935546875,54.83769,0.251776875,0.8252095592473033
559,huffman-jpg-large-high-10,1.0002897416279326,16.0,13.9384765625,58.09317,0.2495470588235293,0.9614745167710728
560,huffman-jpg-large-high-11,1.0002521550220531,15.0,11.802734375,55.41141,0.2596843749999999,0.820233707483829
561,huffman-jpg-large-high-12,1.0003087691288417,16.0,14.7978515625,58.70972,0.257545294117647,0.9786672122277148
562,huffman-jpg-large-high-13,1.0002480790999957,17.0,12.9404296875,61.58141,0.2504166666666667,0.839142734180059
563,huffman-jpg-large-high-14,1.0002272121713385,15.0,10.4287109375,55.27583,0.257815625,0.7317894144599483
564,huffman-jpg-large-high-15,1.000301247605126,15.0,14.1865234375,55.66866,0.2632299999999999,0.9681214187739472
565,huffman-jpg-large-high-16,1.0002178208165975,16.0,10.255859375,58.11723,0.2498588235294117,0.7062727656830584
566,huffman-jpg-large-high-17,1.0002855658792935,16.0,14.005859375,58.13897,0.2501411764705882,0.9630686369345416
567,huffman-jpg-large-high-18,1.000261873451204,15.0,11.9267578125,56.84112,0.279390625,0.7510138471317269
568,huffman-jpg-large-high-19,1.0002570397136443,15.0,11.8212890625,54.79949,0.25125,0.8585829305421987
569,huffman-jpg-large-high-20,1.0002968035368354,16.0,14.8154296875,58.16326,0.2504558823529411,1.0170311974392447
570,huffman-jpg-large-high-21,1.0002784505801734,15.0,12.6689453125,56.42632999999999,0.2736731249999999,0.82040161325638
571,huffman-jpg-large-high-22,1.000254246442788,16.0,12.48046875,58.20907,0.2510505882352941,0.8540415365041841
572,huffman-jpg-large-high-23,1.0002941508706489,16.0,14.2890625,57.9512,0.247705294117647,0.9954192010163834
573,huffman-jpg-large-high-24,1.000266617923816,16.0,11.9326171875,55.773700000000005,0.264678125,0.8083290789017311
574,huffman-jpg-large-high-25,1.000263373474307,17.0,13.36328125,62.83138,0.2657311111111111,0.8003760912213395
575,huffman-jpg-large-high-26,1.0002821463432137,17.0,13.76171875,61.57028999999999,0.2502805555555555,0.8930471079636481
576,huffman-jpg-large-high-27,1.00027907354028,15.0,12.3505859375,55.40447,0.259588125,0.8587325709500724
577,huffman-jpg-large-high-28,1.0002887915821588,16.0,14.380859375,59.29619,0.2651529411764706,0.9146640321859396
578,huffman-jpg-large-high-29,1.0002950487604985,17.0,15.0478515625,61.54807,0.2500083333333333,0.9779250581970936
579,huffman-jpg-large-high-30,1.0002296422963677,15.0,10.568359375,55.09423,0.2553125,0.75132765898442
580,huffman-jpg-large-high-31,1.0002479430852451,16.0,11.76171875,59.34242,0.2657529411764705,0.745808721166985
581,huffman-jpg-large-high-32,1.0002921329374126,16.0,14.0400390625,58.09341,0.24955,0.9684648709427264
582,huffman-jpg-large-high-33,1.000305129647303,15.0,14.3095703125,54.65026,0.249193125,1.0507473518066508
583,huffman-jpg-large-high-34,1.0002504636050362,17.0,12.953125,63.25055999999999,0.2708666666666667,0.7560571386368785
584,huffman-jpg-large-high-35,1.000246440921543,15.0,11.5751953125,54.68589,0.249684375,0.847738052333461
585,huffman-jpg-large-high-36,1.0002706813380355,16.0,13.4453125,58.10497,0.2497,0.9266998165225048
586,huffman-jpg-large-high-37,1.000289224939274,16.0,14.2333984375,59.84123,0.2722241176470588,0.8737385476627747
587,huffman-jpg-large-high-38,1.0002747310452798,15.0,12.54296875,54.76617,0.250790625,0.9132226455257104
588,huffman-jpg-large-high-39,1.0002843408476725,17.0,14.30859375,61.53744999999999,0.2498777777777777,0.9305288070339828
589,huffman-jpg-large-high-40,1.0002695482349322,15.0,12.7705078125,56.32013,0.272210625,0.8329893441359657
590,huffman-jpg-large-high-41,1.000241608557576,16.0,11.7841796875,58.18409,0.2507264705882353,0.8077833969245283
591,huffman-jpg-large-high-42,1.0002862668218466,16.0,13.7080078125,58.15102,0.2502970588235294,0.9418055817568672
592,huffman-jpg-large-high-43,1.0002310618186143,16.0,11.6025390625,59.24182,0.2644476470588235,0.7406021010470439
593,huffman-jpg-large-high-44,1.0002992893783444,17.0,15.1796875,61.67299,0.251538888888889,0.978504187516501
594,huffman-jpg-large-high-45,1.000283863023733,16.0,13.32421875,58.09364000000001,0.2495529411764705,0.919073982801421
595,huffman-jpg-large-high-46,1.0002747743975346,15.0,12.12109375,55.75311,0.264394375,0.8222814649512432
596,huffman-jpg-large-high-47,1.0002500894841642,17.0,12.46875,62.24276,0.2585199999999999,0.7748897710231984
597,huffman-jpg-large-high-48,1.0002637186387675,17.0,13.3544921875,61.50205,0.2494444444444444,0.8704903288129663
598,huffman-jpg-large-high-49,1.0002407999174514,16.0,11.7138671875,59.16153,0.2634064705882353,0.7516825346305673
599,huffman-jpg-large-high-50,1.000270646198612,16.0,13.0595703125,58.90846,0.2601235294117647,0.8522589693753946
600,huffman-png-small-low-1,1.0003038085711993,5.0,5.328125,20.5158,0.25,1.0388334844363858
601,huffman-png-small-low-2,1.0003137963595905,5.0,5.93359375,20.50446,0.2495833333333333,1.1594549834792487
602,huffman-png-small-low-3,1.0008497772338436,5.0,14.6083984375,20.52714,0.2504166666666667,2.841913996423552
603,huffman-png-small-low-4,1.000313146510189,5.0,5.744140625,20.3803,0.24502,1.1503048619953664
604,huffman-png-small-low-5,1.0002662166591307,5.0,5.1201171875,21.139290000000003,0.2729166666666666,0.8874817807421359
605,huffman-png-small-low-6,1.0002056908861825,5.0,3.826171875,21.03817,0.2692,0.6755872726702656
606,huffman-png-small-low-7,1.0003675658205848,5.0,6.3662109375,20.66409,0.25545,1.2060320040956942
607,huffman-png-small-low-8,1.0001901611817752,5.0,3.3369140625,20.5158,0.25,0.6506037419939754
608,huffman-png-small-low-9,1.0002790925476337,6.0,5.40234375,23.99316,0.2518285714285714,0.8941075513930139
609,huffman-png-small-low-10,1.0001315685764736,6.0,2.73046875,23.98069,0.2514357142857142,0.4528439499959238
610,huffman-png-small-low-11,1.000410666473323,5.0,7.7880859375,20.53848,0.2508333333333333,1.5117402841574514
611,huffman-png-small-low-12,1.0003161256264472,5.0,5.724609375,20.98057,0.2670833333333334,1.0216021229067689
612,huffman-png-small-low-13,1.0007187863715536,5.0,13.3369140625,20.94657,0.2658333333333333,2.395151551757564
613,huffman-png-small-low-14,1.0004272209152765,5.0,7.4091796875,20.62917,0.2541666666666666,1.4130898577906597
614,huffman-png-small-low-15,1.0003440389527245,5.0,5.72265625,20.52714,0.2504166666666667,1.1132840443239531
615,huffman-png-small-low-16,1.000307907215243,5.0,5.6728515625,20.54981,0.25125,1.0987212865516538
616,huffman-png-small-low-17,1.0002751187807235,5.0,4.8984375,20.52759,0.2504333333333333,0.9528564369451772
617,huffman-png-small-low-18,1.0002411715309234,6.0,4.7294921875,23.95777,0.2507142857142857,0.7873884507253348
618,huffman-png-small-low-19,1.000315148247482,5.0,5.8154296875,20.56114,0.2516666666666667,1.1238514806304674
619,huffman-png-small-low-20,1.000089936072292,5.0,1.6220703125,21.46804,0.285,0.265113852065757
620,huffman-png-small-low-21,1.0000877522763418,5.0,1.68359375,20.98058,0.2670833333333333,0.3004505664326631
621,huffman-png-small-low-22,1.0006021919116086,6.0,11.5947265625,24.0598,0.2539285714285714,1.8978283455794849
622,huffman-png-small-low-23,1.0001578928340384,5.0,3.0537109375,20.52713,0.2504166666666667,0.5940684133996692
623,huffman-png-small-low-24,1.0001891426381664,5.0,3.1513671875,20.39772,0.24566,0.6289019413281364
624,huffman-png-small-low-25,1.0001312202783297,5.0,2.42578125,20.5158,0.25,0.4729586465065949
625,huffman-png-small-low-26,1.000255121093293,3.0,3.015625,13.70033,0.251275,0.8759857173981523
626,huffman-png-small-low-27,1.0004341981798452,4.0,6.6572265625,17.0965,0.25,1.557564779340801
627,huffman-png-small-low-28,1.0003698431443728,4.0,5.708984375,18.19078,0.298266,1.052213290018
628,huffman-png-small-low-29,1.000135428729321,3.0,1.8671875,14.16465,0.276875,0.4761001736757656
629,huffman-png-small-low-30,1.0001960068834752,3.0,2.5126953125,13.68854,0.250625,0.7324168214876083
630,huffman-png-small-low-31,1.0002793175798594,4.0,3.8701171875,17.0965,0.25,0.9054759015003072
631,huffman-png-small-low-32,1.0002394114949813,4.0,3.8369140625,17.10783,0.2505,0.8953223293421095
632,huffman-png-small-low-33,1.000056013427894,4.0,0.8564453125,17.11917,0.251,0.1993164808295908
633,huffman-png-small-low-34,1.0003468964308613,4.0,5.1669921875,17.10784,0.2505,1.2056878787363734
634,huffman-png-small-low-35,1.0000489734652418,3.0,0.685546875,13.68854,0.250625,0.1998276753534011
635,huffman-png-small-low-36,1.0000654672433154,4.0,1.0478515625,17.0965,0.25,0.2451616558944813
636,huffman-png-small-low-37,1.0001884115081696,4.0,2.828125,17.68598,0.2759999999999999,0.57937585082336
637,huffman-png-small-low-38,1.0001584829432733,4.0,2.4765625,17.559649999999998,0.270428,0.521532984891762
638,huffman-png-small-low-39,1.0000932787439554,4.0,1.4033203125,17.232529999999997,0.256,0.3181030278608612
639,huffman-png-small-low-40,1.0002822251324692,4.0,4.0751953125,17.1083,0.2505199999999999,0.9508218819120068
640,huffman-png-small-low-41,1.0001416286853404,4.0,2.2978515625,17.10784,0.2505,0.5361904325584363
641,huffman-png-small-low-42,1.0002029853400014,4.0,3.2822265625,17.1312,0.25153,0.7617123195072031
642,huffman-png-small-low-43,1.0002631267881965,4.0,3.8759765625,17.130969999999998,0.25152,0.8995528075798856
643,huffman-png-small-low-44,1.0003951943545757,3.0,5.2666015625,13.71144,0.2518875,1.5248979481547549
644,huffman-png-small-low-45,1.000384598600586,4.0,5.439453125,17.11941,0.25101,1.2658301092672704
645,huffman-png-small-low-46,1.0003160302595846,4.0,4.93359375,17.777359999999998,0.28003,0.9910408534264163
646,huffman-png-small-low-47,1.000201888600017,4.0,2.9208984375,17.61796,0.273,0.6072928804370186
647,huffman-png-small-low-48,1.0002660931469036,3.0,3.6337890625,13.801889999999998,0.256875,1.0249420528338058
648,huffman-png-small-low-49,1.0002669436365503,4.0,3.7666015625,17.10783,0.2505,0.8789153026908925
649,huffman-png-small-low-50,1.0003169490951132,4.0,4.8232421875,17.10784,0.2505,1.1254757953277166
650,huffman-png-small-high-1,0.9999992207464892,8.0,-0.0205078125,30.70097,0.2482177777777778,-0.0026911280169519
651,huffman-png-small-high-2,0.9999691308525064,8.0,-0.8994140625,30.79638,0.2505555555555555,-0.1165617252788842
652,huffman-png-small-high-3,0.999965400326116,8.0,-0.8994140625,31.51056,0.2680555555555555,-0.1064826227315179
653,huffman-png-small-high-4,0.9999659151026996,8.0,-0.8994140625,31.408520000000003,0.2655555555555555,-0.1078342717105776
654,huffman-png-small-high-5,0.9999679282160348,8.0,-0.8994140625,30.88705,0.2527777777777777,-0.1151978439486472
655,huffman-png-small-high-6,0.9999682644608964,8.0,-0.8994140625,30.79638,0.2505555555555555,-0.1165617252788842
656,huffman-png-small-high-7,0.9999721523965692,9.0,-0.826171875,34.273059999999994,0.2517649999999999,-0.0957463374737688
657,huffman-png-small-high-8,0.9999674986024576,8.0,-0.8994140625,30.8542,0.2519722222222222,-0.1156891731329815
658,huffman-png-small-high-9,0.9999652325975088,8.0,-0.8994140625,31.9869,0.2797277777777778,-0.1005198717294623
659,huffman-png-small-high-10,1.0000185105129251,8.0,0.509765625,30.94652,0.2542344444444444,0.0647924403913911
660,huffman-png-small-high-11,0.9999671605554749,8.0,-0.8974609375,30.88867,0.2528166666666667,-0.1149239765583886
661,huffman-png-small-high-12,0.9999700353534028,9.0,-0.8994140625,34.22702,0.25075,-0.1047971913216537
662,huffman-png-small-high-13,0.9999687629285356,8.0,-0.8994140625,30.85307,0.2519444444444444,-0.1157061658856526
663,huffman-png-small-high-14,0.999968926294148,9.0,-0.8994140625,35.19057,0.272,-0.0939646430116497
664,huffman-png-small-high-15,1.0000448270964504,9.0,1.328125,34.76025,0.2625099999999999,0.1455493292799096
665,huffman-png-small-high-16,0.999990843480629,10.0,-0.2841796875,37.71621,0.2520836363636363,-0.029889615764843
666,huffman-png-small-high-17,1.0000118978448382,9.0,0.349609375,34.22700999999999,0.25075,0.0407355108083534
667,huffman-png-small-high-18,0.9999689935957468,8.0,-0.8994140625,30.81905,0.251111111111111,-0.1162182941082025
668,huffman-png-small-high-19,1.0000203589604075,9.0,0.59765625,34.851659999999995,0.264526,0.0648275534762195
669,huffman-png-small-high-20,0.9999675527879324,8.0,-0.8994140625,31.31783,0.2633333333333333,-0.1090591666112696
670,huffman-png-small-high-21,0.999966046365844,7.0,-0.8994140625,27.51356,0.2543875,-0.1285041397191023
671,huffman-png-small-high-22,0.9999623055559114,7.0,-0.8994140625,27.40089,0.25128125,-0.1306275918261309
672,huffman-png-small-high-23,0.999963956541686,7.0,-0.8994140625,27.37708,0.250625,-0.1310835391741327
673,huffman-png-small-high-24,0.9999674492615808,8.0,-0.8994140625,30.81951,0.2511222222222222,-0.1162114173811052
674,huffman-png-small-high-25,0.99996345218226,7.0,-0.8994140625,28.16319,0.27229625,-0.1172832975316932
675,huffman-png-small-high-26,0.9999661806149048,8.0,-0.8994140625,31.29516,0.2627777777777778,-0.109368904411394
676,huffman-png-small-high-27,0.9999669751389492,8.0,-0.8994140625,30.87779,0.25255,-0.1153363202837264
677,huffman-png-small-high-28,0.999964693234591,7.0,-0.8828125,27.38887,0.25095,-0.1284420294892332
678,huffman-png-small-high-29,0.9999661682863538,7.0,-0.8828125,27.36574,0.2503125,-0.1288779856926859
679,huffman-png-small-high-30,0.999965474312328,6.0,-0.751953125,23.9351,0.25,-0.1256653408592402
680,huffman-png-small-high-31,0.9999646159204952,7.0,-0.8828125,28.02415,0.2684625,-0.1173417051307438
681,huffman-png-small-high-32,0.9999603887268068,7.0,-0.8828125,27.91965,0.2655825,-0.119058127933787
682,huffman-png-small-high-33,0.9999672644252624,8.0,-0.8828125,30.8304,0.2513888888888889,-0.1139051174000892
683,huffman-png-small-high-34,0.9999620025417104,7.0,-0.8828125,27.37731,0.2506312499999999,-0.1286596839123821
684,huffman-png-small-high-35,1.0000461434814931,7.0,1.111328125,27.36573,0.2503125,0.1622380545486771
685,huffman-png-small-high-36,0.999965502590244,8.0,-0.8828125,30.83062,0.2513944444444445,-0.1139017874335845
686,huffman-png-small-high-37,0.9999949595810284,8.0,-0.1328125,31.92859,0.2782988888888889,-0.0149467833390329
687,huffman-png-small-high-38,0.9999618043538728,7.0,-0.8828125,27.97812,0.26719375,-0.1180928625769325
688,huffman-png-small-high-39,0.9999975760861424,7.0,-0.0576171875,27.5249,0.2547,-0.0082185908484536
689,huffman-png-small-high-40,0.9999660263510746,7.0,-0.8828125,27.41178,0.25158125,-0.1280126728617209
690,huffman-png-small-high-41,0.9999632042219412,7.0,-0.8828125,27.38842,0.2509375,-0.1284505380442016
691,huffman-png-small-high-42,0.9999953577474552,7.0,-0.1171875,27.42288,0.2518875,-0.0169653025939709
692,huffman-png-small-high-43,0.9999572545000396,6.0,-0.8828125,24.60578,0.27113,-0.1323286138012266
693,huffman-png-small-high-44,0.9999631541829112,7.0,-0.8828125,28.29552,0.27594375,-0.1130655324642237
694,huffman-png-small-high-45,1.00002217096837,6.0,0.4716796875,24.61527,0.2714285714285714,0.070597124050918
695,huffman-png-small-high-46,0.9999622548990136,7.0,-0.8828125,27.35439,0.25,-0.1290926246207647
696,huffman-png-small-high-47,1.000025324549935,7.0,0.640625,27.42288,0.2518875,0.0927436541803744
697,huffman-png-small-high-48,0.9999658073894696,7.0,-0.8828125,27.433770000000003,0.2521875,-0.1276025707981984
698,huffman-png-small-high-49,0.99996339823477,7.0,-0.87890625,27.42265,0.25188125,-0.1272439939061717
699,huffman-png-small-high-50,1.0000362097303568,8.0,0.943359375,31.95646,0.2789822222222222,0.1058137184609546
700,huffman-png-large-low-1,1.0004756781443978,13.0,19.0078125,48.05228,0.2528678571428571,1.5643160887539385
701,huffman-png-large-low-2,1.0002884439429516,14.0,12.212890625,51.36034,0.251042,0.9472054570754856
702,huffman-png-large-low-3,1.000343425333819,14.0,14.34375,51.34619,0.2508333333333333,1.1137026015379097
703,huffman-png-large-low-4,1.0005847397768417,14.0,24.9560546875,53.0466,0.2758333333333332,1.7055781658794154
704,huffman-png-large-low-5,1.0003229709866748,13.0,12.7470703125,47.96136999999999,0.2514357142857142,1.0570410071067906
705,huffman-png-large-low-6,1.000343124904321,14.0,14.41796875,51.38018999999999,0.2513333333333333,1.1164988570203431
706,huffman-png-large-low-7,1.0004316862510765,14.0,18.0830078125,52.44579,0.2669999999999999,1.2913643024654462
707,huffman-png-large-low-8,1.0002247305249528,13.0,8.845703125,48.57372,0.2610821428571429,0.6975154410594134
708,huffman-png-large-low-9,1.0002317920790231,14.0,10.2060546875,51.32352,0.2505,0.793841367143819
709,huffman-png-large-low-10,1.0003678933463596,12.0,14.2978515625,44.49626,0.2507692307692307,1.281365501021815
710,huffman-png-large-low-11,1.0002550395856795,14.0,10.7763671875,52.44694,0.2670166666666667,0.7695092705987289
711,huffman-png-large-low-12,1.0002966234414674,13.0,11.642578125,48.02891,0.2525,0.9600305377954592
712,huffman-png-large-low-13,1.0003677415244137,12.0,13.4482421875,44.49625,0.2507692307692307,1.20522425245734
713,huffman-png-large-low-14,1.0003836731847104,13.0,15.9228515625,47.93846,0.251075,1.322919130380816
714,huffman-png-large-low-15,1.000486387545689,15.0,21.79296875,56.48856000000001,0.27453125,1.405284010063664
715,huffman-png-large-low-16,1.0004599610392948,13.0,18.861328125,48.11196999999999,0.2538078571428571,1.544593020346525
716,huffman-png-large-low-17,1.0006375747235048,13.0,26.3486328125,48.06116,0.2530078571428572,2.1668548889659256
717,huffman-png-large-low-18,1.000422922335863,13.0,16.5986328125,47.98593000000001,0.2518228571428572,1.3736094012783255
718,huffman-png-large-low-19,1.0004630056218164,14.0,19.15234375,52.39078,0.2661906666666666,1.3733278892101048
719,huffman-png-large-low-20,1.0003211681142796,14.0,13.5537109375,51.36953999999999,0.2511766666666666,1.0504448342656356
720,huffman-png-large-low-21,1.000506562895933,13.0,20.9267578125,47.96342,0.2514678571428571,1.7350393328860885
721,huffman-png-large-low-22,1.0002897938595663,14.0,12.21875,52.46011,0.2672106666666666,0.87165332592908
722,huffman-png-large-low-23,1.000117525853428,13.0,4.9521484375,48.5735,0.2610785714285714,0.3905017893533059
723,huffman-png-large-low-24,1.0006353746837051,13.0,26.0634765625,47.87021000000001,0.25,2.1778451828391807
724,huffman-png-large-low-25,1.000481567103828,13.0,19.73046875,47.99628,0.2519857142857142,1.631375383370468
725,huffman-png-large-low-26,1.0004330817388007,13.0,16.98828125,49.59908,0.2772342857142857,1.2354605510859775
726,huffman-png-large-low-27,1.0004214563288925,15.0,18.9541015625,54.89273,0.252535,1.3673093878038316
727,huffman-png-large-low-28,1.000187195336692,12.0,6.6240234375,43.86304,0.240026923076923,0.62916300007332
728,huffman-png-large-low-29,1.0002961342785643,11.0,10.19140625,41.04294,0.2502083333333333,0.9924162823551034
729,huffman-png-large-low-30,1.0005525639764017,11.0,19.603515625,42.32551,0.2737791666666667,1.6917312279509606
730,huffman-png-large-low-31,1.0008897544647355,12.0,34.1279296875,44.62094999999999,0.2528846153846154,3.024466105170628
731,huffman-png-large-low-32,1.0004190780829918,12.0,15.0927734375,44.46224,0.2501923076923077,1.3567622805823167
732,huffman-png-large-low-33,1.0003503481505764,13.0,13.537109375,47.92735,0.2509,1.1257497518945387
733,huffman-png-large-low-34,1.0003684595146591,11.0,12.3056640625,42.90667,0.2844591666666666,1.0082316148967665
734,huffman-png-large-low-35,1.0002425846245486,11.0,8.2978515625,41.19032,0.2529166666666667,0.7965133263680418
735,huffman-png-large-low-36,1.000305681572403,12.0,11.0830078125,44.49626,0.2507692307692307,0.9932529930398593
736,huffman-png-large-low-37,1.000428088634033,11.0,14.6953125,41.05427,0.2504166666666667,1.4294114658369854
737,huffman-png-large-low-38,1.0005715374409965,11.0,20.0849609375,42.22211,0.2718791666666666,1.7496659028465922
738,huffman-png-large-low-39,1.0003926526164713,12.0,14.8017578125,45.17688,0.2623153846153846,1.2490312294137835
739,huffman-png-large-low-40,1.000536267759251,13.0,20.9072265625,47.96159,0.2514392857142857,1.7336831134583566
740,huffman-png-large-low-41,1.0009847198508364,13.0,39.1640625,48.00623999999999,0.2521428571428571,3.235514669920107
741,huffman-png-large-low-42,1.0003194400096742,12.0,11.4228515625,45.63056,0.2700115384615384,0.9271209849447548
742,huffman-png-large-low-43,1.0004771460404909,12.0,17.7548828125,45.21319999999999,0.2629315384615384,1.493516008264855
743,huffman-png-large-low-44,1.000297425543799,12.0,10.7158203125,44.49693,0.2507807692307692,0.9602872084789106
744,huffman-png-large-low-45,1.0002323771358197,11.0,8.0810546875,41.05427,0.2504166666666667,0.7860433200293099
745,huffman-png-large-low-46,1.0003144532070074,11.0,10.794921875,42.18789,0.27125,0.9433263195814794
746,huffman-png-large-low-47,1.0003265713408416,11.0,11.32421875,41.80246,0.2641666666666666,1.0254828315682527
747,huffman-png-large-low-48,1.000494128924775,10.0,15.9482421875,37.65765,0.2509090909090909,1.6878863871020529
748,huffman-png-large-low-49,1.0002475036092455,12.0,9.4169921875,44.38626999999999,0.2489030769230769,0.8523800846626838
