,algo-format-size-repetation,compression_ratio,compression_time,saving_size,total_power,cpu_utilization,energy_efficiency
485,lzw-jpg-small-high-36,1.0868479663846682,13.0,967.228515625,48.33567,0.2573321428571428,77.76198040114565
486,lzw-jpg-small-high-37,1.0902144711610169,13.0,1026.625,47.85885999999999,0.2498214285714285,85.86571662877853
487,lzw-jpg-small-high-38,1.0844188363638596,12.0,913.2958984375,44.46224,0.2501923076923077,82.10057820995091
488,lzw-jpg-small-high-39,1.084664663897112,12.0,905.7490234375,44.45204,0.2500192307692307,81.49721414762935
489,lzw-jpg-small-high-40,1.084856152573768,14.0,926.4140625,48.19467,0.2551114285714286,75.34877796924015
490,lzw-jpg-small-high-41,1.0864346371038514,12.0,936.8525390625,44.42868000000001,0.2496230769230769,84.47400708173441
491,lzw-jpg-small-high-42,1.085585082277912,12.0,911.0849609375,44.42823,0.2496153846153846,82.15396290556286
492,lzw-jpg-small-high-43,1.0901557840582436,14.0,1048.708984375,51.33553,0.2506766666666666,81.49351070291489
493,lzw-jpg-small-high-44,1.087831771087657,13.0,967.5146484375,48.38032,0.2580357142857143,77.50130089857349
494,lzw-jpg-small-high-45,1.0887827716055445,13.0,1021.0986328125,47.82462,0.2492814285714285,85.64977805721361
495,lzw-jpg-small-high-46,1.088649222983092,13.0,993.701171875,47.88176,0.2501821428571428,82.95248267243458
496,lzw-jpg-small-high-47,1.0824417865213891,12.0,859.6416015625,44.58763,0.2523192307692307,76.41043710200876
497,lzw-jpg-small-high-48,1.0874440621008816,13.0,974.5791015625,47.91623999999999,0.250725,81.1216401518929
498,lzw-jpg-small-high-49,1.0887898821945032,13.0,1009.0439453125,47.82415,0.2492742857142857,84.64188768895751
499,lzw-jpg-small-high-50,1.084109522455431,13.0,906.421875,44.51984,0.2511692307692307,81.06069959255188
500,lzw-jpg-large-low-1,1.201858599828623,49.0,6246.353515625,173.42790999999997,0.260863,138.06865202953443
501,lzw-jpg-large-low-2,1.1794027352559062,41.0,4650.7734375,145.28225,0.258777619047619,123.70461827072428
502,lzw-jpg-large-low-3,1.1836755607140423,42.0,4957.08984375,148.7183,0.2586590697674418,128.86490755266712
503,lzw-jpg-large-low-4,1.193804388472499,48.0,5578.4560546875,164.32386,0.2509070833333333,135.30083167254372
504,lzw-jpg-large-low-5,1.194740345478191,46.0,5748.3603515625,160.13565999999994,0.2473187234042553,145.1439490311787
505,lzw-jpg-large-low-6,1.179539039761371,41.0,4684.0185546875,143.74703999999997,0.2507164285714286,129.9681399361811
506,lzw-jpg-large-low-7,1.1832735082160624,42.0,4850.8212890625,147.3578,0.2516818604651162,130.7947253435073
507,lzw-jpg-large-low-8,1.1828106843695374,42.0,4947.0927734375,147.69091,0.2533902325581395,132.1923789585196
508,lzw-jpg-large-low-9,1.180005600370168,42.0,4760.994140625,146.8064,0.2488537209302325,130.31923417989233
509,lzw-jpg-large-low-10,1.1726888197026089,41.0,4315.23828125,143.55650000000003,0.2497159523809523,120.37481523691515
510,lzw-jpg-large-low-11,1.1792418661563733,41.0,4702.3935546875,144.00171999999998,0.2520535714285714,129.5562707724591
511,lzw-jpg-large-low-12,1.179952350684303,42.0,4756.44921875,146.50582,0.2473120930232557,131.2751834819018
512,lzw-jpg-large-low-13,1.182424009395802,42.0,4889.970703125,146.83528999999996,0.2490018604651162,133.74366493499565
513,lzw-jpg-large-low-14,1.182839646405892,44.0,4995.9287109375,155.18291,0.256442,125.54030683495556
514,lzw-jpg-large-low-15,1.180455551685217,43.0,4782.9345703125,151.41672,0.2548495454545454,123.9472062496654
515,lzw-jpg-large-low-16,1.1829092461097062,42.0,4913.349609375,149.10551999999998,0.2606453488372093,126.42529228436923
516,lzw-jpg-large-low-17,1.1949900646233411,46.0,5748.6064453125,160.56176,0.2493178723404255,143.60416809831125
517,lzw-jpg-large-low-18,1.1926532494264033,46.0,5566.2705078125,157.61892,0.2515873913043478,140.3676692992255
518,lzw-jpg-large-low-19,1.1799887773271305,43.0,4716.7890625,150.28772999999998,0.2491904545454545,125.94807315725254
519,lzw-jpg-large-low-20,1.17891419726532,41.0,4655.365234375,143.83279,0.2511664285714286,128.8647881137793
520,lzw-jpg-large-low-21,1.183674921409963,43.0,4951.33203125,150.15731999999994,0.2485368181818182,132.6736899873032
521,lzw-jpg-large-low-22,1.1787983809131388,41.0,4630.880859375,145.80211999999997,0.2615071428571428,121.45522791749788
522,lzw-jpg-large-low-23,1.1813104521900772,42.0,4797.205078125,149.44682999999998,0.2623955813953488,122.33340384404724
523,lzw-jpg-large-low-24,1.183492426581484,45.0,4993.48046875,156.06382999999997,0.2607588888888889,122.70491894249837
524,lzw-jpg-large-low-25,1.1775879678913057,42.0,4598.416015625,145.13942999999998,0.2403044186046511,131.84421822602408
525,lzw-jpg-large-low-26,1.1761517806131276,41.0,4418.8369140625,145.26828999999998,0.2587042857142857,117.58001890725532
526,lzw-jpg-large-low-27,1.1792635840692662,41.0,4647.298828125,145.43462999999997,0.2595773809523809,123.10223064811996
527,lzw-jpg-large-low-28,1.1755976075903236,40.0,4418.490234375,141.61601,0.2576631707317073,121.09025634798373
528,lzw-jpg-large-low-29,1.1778702703371224,42.0,4606.703125,146.71598999999998,0.2483897674418605,126.40931446147016
529,lzw-jpg-large-low-30,1.176188617953143,41.0,4445.3310546875,145.65789999999998,0.26075,117.04308170481632
530,lzw-jpg-large-low-31,1.1873504658234948,46.0,5313.17578125,161.78928,0.2550778723404255,128.7453808422688
531,lzw-jpg-large-low-32,1.187043487695297,42.0,4993.4462890625,149.01832,0.2601979069767442,128.78252060665844
532,lzw-jpg-large-low-33,1.1781669172188445,41.0,4607.5478515625,143.79361,0.2509609523809524,127.68036439194952
533,lzw-jpg-large-low-34,1.1896413557504106,45.0,5315.32421875,158.82547,0.2573717391304347,130.0315543376856
534,lzw-jpg-large-low-35,1.191573771136106,45.0,5597.8798828125,160.04813999999996,0.2632336956521738,132.8713852874596
535,lzw-jpg-large-low-36,1.1793036936430512,42.0,4724.7587890625,149.49857,0.2626613953488372,120.32236399651312
536,lzw-jpg-large-low-37,1.1781242352194337,41.0,4691.1591796875,144.68748999999997,0.2556545238095238,126.82232331300231
537,lzw-jpg-large-low-38,1.1809847297631146,42.0,4728.927734375,147.98134000000002,0.2548795348837209,125.37783197760145
538,lzw-jpg-large-low-39,1.175150221029927,41.0,4472.3408203125,142.89165,0.2645248780487805,118.32091462154874
539,lzw-jpg-large-low-40,1.1749196509791415,40.0,4438.078125,142.02076,0.259840243902439,120.26429102829836
540,lzw-jpg-large-low-41,1.1880258071426877,43.0,5170.0185546875,150.69720999999998,0.2512429545454546,136.55040667996047
541,lzw-jpg-large-low-42,1.1987461398861403,49.0,6071.6083984375,172.08377,0.2549346,138.39967129667477
542,lzw-jpg-large-low-43,1.1754839550094047,41.0,4496.5888671875,146.00960000000003,0.2625966666666666,117.27692243213032
543,lzw-jpg-large-low-44,1.175530804808947,42.0,4486.3291015625,148.52082,0.257646511627907,117.24100258418812
544,lzw-jpg-large-low-45,1.1797932854921231,42.0,4746.884765625,148.42702,0.2571653488372092,124.36073229760191
545,lzw-jpg-large-low-46,1.1789337459414344,41.0,4575.8447265625,143.87649,0.2513964285714286,126.50926748534891
546,lzw-jpg-large-low-47,1.1810292388729815,42.0,4778.5068359375,148.87403999999998,0.2594579069767441,123.7104330866255
547,lzw-jpg-large-low-48,1.1787139285130088,41.0,4671.0693359375,147.07093,0.2681695238095238,118.43499726919752
548,lzw-jpg-large-low-49,1.1764209709561957,43.0,4566.0751953125,150.11665000000002,0.2483331818181818,122.48402292139906
549,lzw-jpg-large-low-50,1.1941067866864472,46.0,5537.44921875,160.50841999999997,0.2490674468085106,138.51441368060887
550,lzw-jpg-large-high-1,1.2225222221059628,62.0,8598.111328125,217.04393,0.2556987301587302,154.92690615511196
551,lzw-jpg-large-high-2,1.226138553020794,65.0,8882.5576171875,228.21046,0.258475909090909,150.5852434477314
552,lzw-jpg-large-high-3,1.2257018364178858,63.0,8845.1015625,221.31004,0.2585278124999999,154.59464126873556
553,lzw-jpg-large-high-4,1.2247781282016026,62.0,8837.70703125,217.94568,0.2588555555555555,156.65124301751771
554,lzw-jpg-large-high-5,1.2243087638909385,61.0,8672.25390625,214.34279,0.2583451612903225,156.61118420037573
555,lzw-jpg-large-high-6,1.226060793880241,61.0,8928.7373046875,212.81486,0.2529104838709677,165.8904034807983
556,lzw-jpg-large-high-7,1.2284997470978165,64.0,9226.5703125,222.2661,0.2500392307692308,166.01942766556655
557,lzw-jpg-large-high-8,1.2332222327919578,66.0,9624.7490234375,229.73858,0.2521244776119403,166.16535120479293
558,lzw-jpg-large-high-9,1.2193989938579692,58.0,8205.3466796875,202.42074,0.2525491525423728,160.50775160953492
559,lzw-jpg-large-high-10,1.226707693842752,61.0,8893.1455078125,212.58768,0.2521024193548387,165.9358759595071
560,lzw-jpg-large-high-11,1.2227478363347832,61.0,8529.05859375,209.03064,0.2516390163934426,162.148587106939
561,lzw-jpg-large-high-12,1.2251866207113424,62.0,8811.2841796875,218.14055,0.2595379365079365,155.63309604452198
562,lzw-jpg-large-high-13,1.234613017988194,70.0,9914.880859375,241.60453,0.2570997142857142,159.6176207788357
563,lzw-jpg-large-high-14,1.2192059025468338,59.0,8254.16015625,207.59781,0.2589675,153.5341041578731
564,lzw-jpg-large-high-15,1.224110972948282,63.0,8624.3330078125,220.45814,0.2555925,153.05632188034744
565,lzw-jpg-large-high-16,1.2223868678976535,61.0,8567.7685546875,213.8172,0.2564754838709677,156.23532325260504
566,lzw-jpg-large-high-17,1.228003796251229,64.0,9108.9814453125,223.39749,0.2538778461538462,160.60783320634022
567,lzw-jpg-large-high-18,1.218789482300512,60.0,8177.9111328125,209.45872,0.2531865573770492,154.2067193798087
568,lzw-jpg-large-high-19,1.2203398651807462,61.0,8305.9345703125,213.03452,0.2536920967741935,153.68503690012676
569,lzw-jpg-large-high-20,1.2312949446767505,65.0,9379.4658203125,225.71926,0.2501518181818181,166.11384218405
570,lzw-jpg-large-high-21,1.218277001321669,60.0,8154.083984375,208.74393999999995,0.2506022950819672,155.87492579524755
571,lzw-jpg-large-high-22,1.226799999882881,64.0,9077.279296875,221.82191,0.248532,164.6527327747517
572,lzw-jpg-large-high-23,1.2272978277106923,62.0,8999.2568359375,215.51661,0.250352380952381,166.79159946573367
573,lzw-jpg-large-high-24,1.2166209956760738,60.0,7970.900390625,207.57926999999995,0.2463918032786884,155.8465330993468
574,lzw-jpg-large-high-25,1.2322049437454616,67.0,9564.0966796875,233.37726000000004,0.2641014925373135,155.1724314748301
575,lzw-jpg-large-high-26,1.2286191879395356,63.0,9078.54296875,221.68959,0.2598356249999999,157.60578632073555
576,lzw-jpg-large-high-27,1.2155717726716226,59.0,7850.5732421875,206.11166,0.2535051666666666,150.24913955578802
577,lzw-jpg-large-high-28,1.2302546325831587,69.0,9322.6435546875,234.10587,0.2441642028985507,163.09655364065537
578,lzw-jpg-large-high-29,1.2337058002977292,65.0,9664.2177734375,227.58104,0.2563727272727272,165.63755326524222
579,lzw-jpg-large-high-30,1.219332169297612,60.0,8280.1025390625,207.76171999999997,0.2470511475409836,161.31817771784253
580,lzw-jpg-large-high-31,1.2234612467554966,60.0,8666.39453125,209.41803,0.2530393442622951,163.54464663214463
581,lzw-jpg-large-high-32,1.2269323516599708,61.0,8891.8154296875,212.66589,0.2523804838709677,165.6673146631425
582,lzw-jpg-large-high-33,1.2221710350261372,61.0,8527.6650390625,211.12355,0.2592054098360655,155.82939767127309
583,lzw-jpg-large-high-34,1.2336113797945991,67.0,9796.125,234.15301,0.2553207352941176,163.8583158128037
584,lzw-jpg-large-high-35,1.2221573202688267,62.0,8539.9638671875,216.58147,0.2540801587301587,155.1900896645504
585,lzw-jpg-large-high-36,1.2298496894604518,65.0,9285.857421875,226.78698,0.2537193939393939,161.3801920530168
586,lzw-jpg-large-high-37,1.2281286682782524,63.0,9143.962890625,218.74974,0.24970546875,167.4013112609782
587,lzw-jpg-large-high-38,1.219412599287138,59.0,8217.1796875,205.03108999999995,0.2495335,160.61060027812428
588,lzw-jpg-large-high-39,1.2312827988853556,66.0,9455.1123046875,229.59242,0.2516432835820895,163.65293648957532
589,lzw-jpg-large-high-40,1.2235503434204988,61.0,8658.4912109375,211.87997,0.2495851612903225,163.73199600974922
590,lzw-jpg-large-high-41,1.2267880476516384,63.0,9018.671875,218.69626,0.2495210937499999,165.26997630267562
591,lzw-jpg-large-high-42,1.225291307242594,62.0,8807.095703125,216.17916000000005,0.2526714285714285,161.2362745082908
592,lzw-jpg-large-high-43,1.230103441920395,65.0,9395.2138671875,227.50892,0.2561316666666666,161.22967043667103
593,lzw-jpg-large-high-44,1.2333568442034113,67.0,9599.1611328125,234.00079,0.2548267647058823,160.9796273859948
594,lzw-jpg-large-high-45,1.22318482309987,62.0,8567.0,217.73121,0.2581049206349206,152.44451277377698
595,lzw-jpg-large-high-46,1.2154293791219517,57.0,7820.9599609375,200.301,0.2575344827586207,151.61478611710697
596,lzw-jpg-large-high-47,1.2295943394036652,65.0,9311.837890625,228.12983,0.2582065151515151,158.0833510746516
597,lzw-jpg-large-high-48,1.2316817897099033,65.0,9527.83984375,228.29662,0.2587639393939394,161.2839727713019
598,lzw-jpg-large-high-49,1.2264263404305136,63.0,8983.2607421875,220.27653,0.25496625,159.94957205856062
599,lzw-jpg-large-high-50,1.225981126068916,62.0,8896.7802734375,216.09938999999997,0.2523925396825396,163.11834637922243
600,lzw-png-small-low-1,1.1443388262549286,21.0,2212.7626953125,74.7807,0.2455504545454545,120.50486279339944
601,lzw-png-small-low-2,1.1515464851615476,22.0,2489.26171875,79.43903999999998,0.2576239130434783,121.63271496040753
602,lzw-png-small-low-3,1.1546318649998433,21.0,2304.208984375,75.25862000000001,0.2503409090909091,122.30206506926748
603,lzw-png-small-low-4,1.1480070375790494,22.0,2365.654296875,78.58971,0.2494804347826087,120.65604937690742
604,lzw-png-small-low-5,1.1576426685007428,23.0,2619.748046875,81.64093,0.2461195833333333,130.3783290633064
605,lzw-png-small-low-6,1.1477090840131243,23.0,2394.49609375,81.9984,0.2494041666666666,117.08602167865922
606,lzw-png-small-low-7,1.1423362636490957,20.0,2158.873046875,71.93185,0.2513285714285714,119.41641019842166
607,lzw-png-small-low-8,1.147602601347261,21.0,2257.3984375,75.32687999999999,0.251025,119.38266370926864
608,lzw-png-small-low-9,1.1513583788209067,24.0,2545.37109375,85.42264,0.249472,119.44179179054215
609,lzw-png-small-low-10,1.1636107068908692,25.0,2918.4091796875,88.83216999999999,0.2494092307692307,131.7235384639401
610,lzw-png-small-low-11,1.1497666037877217,23.0,2471.2978515625,82.59599999999999,0.2548958333333333,117.38249591024623
611,lzw-png-small-low-12,1.1611173068116176,21.0,2513.5615234375,75.27108999999999,0.2504659090909091,133.32533765584148
612,lzw-png-small-low-13,1.1570228918910532,22.0,2519.9306640625,78.76861,0.251195652173913,127.35713816191992
613,lzw-png-small-low-14,1.1419490899012552,20.0,2156.6962890625,71.85156999999998,0.2504857142857142,119.83116089765196
614,lzw-png-small-low-15,1.1355125182967514,20.0,1985.7607421875,71.82798,0.2502380952380952,110.47902730442608
615,lzw-png-small-low-16,1.161963533622652,24.0,2568.857421875,82.87665000000001,0.2574745833333333,120.38529700830848
616,lzw-png-small-low-17,1.1580270906523038,22.0,2430.3544921875,77.93450999999999,0.2431978260869565,128.22719049471047
617,lzw-png-small-low-18,1.1564813784834664,23.0,2654.099609375,83.47733,0.2629941666666667,120.89338905379776
618,lzw-png-small-low-19,1.152006833849594,22.0,2435.6328125,80.37600999999998,0.2666082608695652,113.66107806446156
619,lzw-png-small-low-20,1.1368222289706782,21.0,2170.8955078125,75.31530999999998,0.2509090909090909,114.87863194765563
620,lzw-png-small-low-21,1.1442748280990709,23.0,2419.23046875,85.01893,0.27716,102.66704353636892
621,lzw-png-small-low-22,1.172706792911418,23.0,2837.3115234375,82.29324,0.2521137499999999,136.7559806812367
622,lzw-png-small-low-23,1.1506680633523034,23.0,2532.8251953125,83.3626,0.26194,115.99309671206548
623,lzw-png-small-low-24,1.1397692759412614,20.0,2043.5556640625,71.99802,0.2520238095238095,112.62228817289564
624,lzw-png-small-low-25,1.146982058054271,22.0,2369.2744140625,78.62482999999999,0.2498169565217391,120.62400165593236
625,lzw-png-small-low-26,1.1227373730873027,12.0,1292.529296875,46.62767,0.2869269230769231,96.61073373198197
626,lzw-png-small-low-27,1.149311767540646,19.0,1992.7373046875,68.56786,0.252005,115.32415947589848
627,lzw-png-small-low-28,1.1372817432461668,19.0,1864.0029296875,68.029,0.2460629999999999,111.35409404577688
628,lzw-png-small-low-29,1.1279377424819803,17.0,1564.0458984375,63.82297,0.27788,88.1891574240734
629,lzw-png-small-low-30,1.1262993092425482,13.0,1437.8076171875,47.90559,0.2505571428571428,119.78647880123766
630,lzw-png-small-low-31,1.1323865045379673,17.0,1620.302734375,61.59273999999999,0.2505555555555555,104.99354601761542
631,lzw-png-small-low-32,1.1314467115955098,19.0,1862.330078125,70.87854999999999,0.2774845,94.68977928822248
632,lzw-png-small-low-33,1.1290003390353085,18.0,1747.1435546875,65.01229,0.2505289473684211,107.26924225768728
633,lzw-png-small-low-34,1.140811082891395,18.0,1839.126953125,65.14971,0.2521236842105263,111.9658490082414
634,lzw-png-small-low-35,1.1204356593017764,17.0,1504.7548828125,63.73596,0.2768138888888888,85.28906492061712
635,lzw-png-small-low-36,1.130718767133985,19.0,1850.4931640625,68.45447,0.2507549999999999,107.80429684893276
636,lzw-png-small-low-37,1.1251420744175005,18.0,1669.8173828125,65.04652,0.2509263157894736,102.3054337256245
637,lzw-png-small-low-38,1.1375990762878532,19.0,1890.435546875,69.93163,0.267043,101.2294845754272
638,lzw-png-small-low-39,1.1256221035472542,18.0,1679.14453125,64.97804,0.2501315789473684,103.3125182515634
639,lzw-png-small-low-40,1.1245101351762328,18.0,1599.2509765625,66.14565999999999,0.2636842105263157,91.69193660793891
640,lzw-png-small-low-41,1.14351022456439,19.0,2036.4560546875,69.37594999999999,0.2609154999999999,112.5035482576775
641,lzw-png-small-low-42,1.141191402438554,19.0,2000.9755859375,68.40912999999998,0.250255,116.88128005917083
642,lzw-png-small-low-43,1.1380344887095275,18.0,1787.15625,66.92808,0.2727657894736842,97.89584470939464
643,lzw-png-small-low-44,1.1228792989573029,16.0,1458.9384765625,58.26413,0.2517647058823529,99.45826169806564
644,lzw-png-small-low-45,1.1280998370008783,17.0,1606.62890625,61.47396,0.2491,104.91815835211074
645,lzw-png-small-low-46,1.14082605617384,19.0,1927.6826171875,70.65814,0.2750545,99.1869590802482
646,lzw-png-small-low-47,1.129080241919446,17.0,1654.349609375,61.74058999999999,0.2523666666666667,106.17555173028389
647,lzw-png-small-low-48,1.1261601121881242,16.0,1530.25390625,58.15078,0.2502941176470588,105.1374184866594
648,lzw-png-small-low-49,1.1157918759332943,17.0,1464.673828125,63.92843,0.2791722222222222,82.06815667825155
649,lzw-png-small-low-50,1.1354728819680628,19.0,1816.1962890625,68.60231999999999,0.2523849999999999,104.89636556798584
650,lzw-png-small-high-1,1.1649222200675882,32.0,3725.8251953125,114.29734999999998,0.2597596969696969,125.49156774841232
651,lzw-png-small-high-2,1.1735280047522176,40.0,4308.21875,140.866,0.2536290243902439,120.58481258051354
652,lzw-png-small-high-3,1.162658603161746,31.0,3636.6162109375,111.52373,0.2645146874999999,123.27652742861515
653,lzw-png-small-high-4,1.1591546547749811,31.0,3622.9375,109.55364,0.2509375,131.78575322897615
654,lzw-png-small-high-5,1.1708889095481814,40.0,4092.802734375,141.32538,0.2561,113.08137291646052
655,lzw-png-small-high-6,1.1672247083363163,40.0,4060.1865234375,141.96746,0.2595536585365853,110.1869135640049
656,lzw-png-small-high-7,1.1784790434558017,41.0,4492.994140625,145.20946999999998,0.2583952380952381,119.74472916218718
657,lzw-png-small-high-8,1.1683952832266673,38.0,3988.26171875,133.78947,0.2524694871794871,118.07360378202564
658,lzw-png-small-high-9,1.165980825196522,30.0,3682.466796875,108.20094999999998,0.2656693548387097,128.1050660505037
659,lzw-png-small-high-10,1.173540583128392,33.0,4072.5185546875,116.4528,0.2512750000000001,139.17584115740289
660,lzw-png-small-high-11,1.1650468783683718,34.0,3871.412109375,122.00011,0.2646471428571428,119.9062917824684
661,lzw-png-small-high-12,1.1769072488967391,40.0,4511.70703125,142.70072,0.2634978048780487,119.98797527283102
662,lzw-png-small-high-13,1.1711816234856671,39.0,4208.3193359375,136.82657999999998,0.2503007499999999,122.87854628175718
663,lzw-png-small-high-14,1.165750518895179,41.0,4115.30859375,145.42377000000002,0.2595204761904762,109.0423941839096
664,lzw-png-small-high-15,1.1788852153929772,40.0,4495.9423828125,140.39231999999998,0.2510809756097561,127.54504125077528
665,lzw-png-small-high-16,1.1840876438922905,42.0,4825.0234375,146.78982999999997,0.2487686046511628,132.13196375304275
666,lzw-png-small-high-17,1.181378618418108,40.0,4511.4580078125,139.844,0.2481319512195121,130.0140811211239
667,lzw-png-small-high-18,1.179986680436466,40.0,4424.4375,140.26451999999998,0.2503936585365853,125.97573734709566
668,lzw-png-small-high-19,1.195000213867894,40.0,4790.400390625,140.74535999999998,0.252980243902439,134.53990630539326
669,lzw-png-small-high-20,1.1660232726112307,40.0,3946.662109375,139.88891999999998,0.2483734146341463,113.59037175603152
670,lzw-png-small-high-21,1.1601860400101422,32.0,3657.2587890625,112.15348,0.2454327272727272,132.86496122843755
671,lzw-png-small-high-22,1.146527683989853,28.0,3049.306640625,101.01509,0.2641096551724138,114.29587749795937
672,lzw-png-small-high-23,1.155771537647346,30.0,3363.052734375,107.45948,0.2603945161290323,120.18689317782642
673,lzw-png-small-high-24,1.1712059534721069,34.0,4038.966796875,125.09830999999998,0.2841688571428571,113.61674934231108
674,lzw-png-small-high-25,1.1530079213139717,30.0,3265.607421875,106.17441999999996,0.2512525806451612,122.4146925111123
675,lzw-png-small-high-26,1.159664768412672,32.0,3661.4736328125,115.60384,0.268490909090909,117.96524265890508
676,lzw-png-small-high-27,1.1641281441131195,34.0,3839.60546875,119.5839,0.2494228571428571,128.7293685108902
677,lzw-png-small-high-28,1.159857627450341,30.0,3446.068359375,106.83765,0.2559709677419355,126.01111406186314
678,lzw-png-small-high-29,1.1606450036805005,32.0,3611.5830078125,114.69454,0.2624145454545454,119.99605077657108
679,lzw-png-small-high-30,1.1427514910390084,26.0,2720.5849609375,92.39159999999995,0.2505755555555555,117.51440418307058
680,lzw-png-small-high-31,1.1606632023921903,30.0,3453.4677734375,108.27058,0.2661645161290323,119.83806490613992
681,lzw-png-small-high-32,1.1478411561904978,26.0,2870.423828125,92.35511999999996,0.2502777777777777,124.18317503635892
682,lzw-png-small-high-33,1.1657122630577583,32.0,3833.5185546875,115.19111,0.2657327272727273,125.23726122535383
683,lzw-png-small-high-34,1.1464127883095407,27.0,2967.1220703125,95.86786999999998,0.2510039285714286,123.30532063134696
684,lzw-png-small-high-35,1.1642178606841973,29.0,3397.3330078125,104.67522999999996,0.26541,122.28604884514873
685,lzw-png-small-high-36,1.1558131345094262,30.0,3449.716796875,106.11166999999998,0.2508064516129032,129.62285712429394
686,lzw-png-small-high-37,1.1680997979205707,31.0,3791.904296875,111.60057,0.265044375,128.19537682308504
687,lzw-png-small-high-38,1.1493009269983347,28.0,3002.3876953125,99.18237999999997,0.2501724137931034,121.00207759213276
688,lzw-png-small-high-39,1.1587687756251972,29.0,3256.8828125,104.36076,0.263098,118.61711376535987
689,lzw-png-small-high-40,1.1599839882871408,32.0,3583.736328125,113.24189,0.2527066666666666,125.2311131147126
690,lzw-png-small-high-41,1.1529145958006484,28.0,3182.044921875,100.04645,0.2567431034482758,123.88132360835174
691,lzw-png-small-high-42,1.162668314200661,30.0,3531.8125,107.79404999999998,0.2627748387096775,124.6863959074413
692,lzw-png-small-high-43,1.1343885545820187,25.0,2446.5830078125,89.13154,0.2519484615384615,108.94739088993768
693,lzw-png-small-high-44,1.15573435098969,28.0,3228.4248046875,100.52073,0.2603499999999999,123.36088022229596
694,lzw-png-small-high-45,1.144425680378618,25.0,2684.9052734375,88.97698999999999,0.2506373076923077,120.39419333025212
695,lzw-png-small-high-46,1.1460022604969071,29.0,2979.65234375,103.53599,0.2570346666666667,111.96506928013982
696,lzw-png-small-high-47,1.168680412659499,31.0,3651.25390625,109.26906,0.24897625,134.2106272616828
697,lzw-png-small-high-48,1.1615622769146197,31.0,3591.0283203125,111.71685,0.265845625,120.91234133641213
698,lzw-png-small-high-49,1.153056133040534,28.0,3187.314453125,99.41495999999997,0.2519410344827586,127.25482607317504
699,lzw-png-small-high-50,1.1672510021586302,32.0,3733.12109375,111.47788,0.2641984375,126.75150707433129
700,lzw-png-large-low-1,1.2464514491552496,51.0,7904.62890625,180.35461,0.2608188461538461,168.04100459804414
701,lzw-png-large-low-2,1.2444562818475735,54.0,8319.626953125,190.31131,0.2590210909090909,168.77344930626978
702,lzw-png-large-low-3,1.2434001472068623,55.0,8178.796875,192.64973,0.2546033928571428,166.74653994729363
703,lzw-png-large-low-4,1.2504303856193384,56.0,8552.53125,196.84486,0.2575242105263158,168.714545474668
704,lzw-png-large-low-5,1.2336036401095547,53.0,7476.375,185.94896,0.2553366666666666,157.4650365622927
705,lzw-png-large-low-6,1.2539588440680485,55.0,8512.9658203125,193.83862,0.259285,169.38041300608472
706,lzw-png-large-low-7,1.2550789888144878,57.0,8517.134765625,215.34234999999995,0.3147263793103448,125.66980043236326
707,lzw-png-large-low-8,1.23473715559839,51.0,7484.7138671875,177.04099999999997,0.2467657692307692,171.32330080256975
708,lzw-png-large-low-9,1.248675080087161,57.0,8770.8720703125,198.3508,0.2501191379310344,176.79171018286843
709,lzw-png-large-low-10,1.2381946278996874,50.0,7479.1396484375,175.03184999999996,0.2527999999999999,169.02754730369415
710,lzw-png-large-low-11,1.2528726095698322,55.0,8530.419921875,191.73775,0.2510117857142857,177.24282784135778
711,lzw-png-large-low-12,1.2377976046433756,51.0,7542.7607421875,178.20515999999998,0.2517026923076922,168.1598053707107
712,lzw-png-large-low-13,1.2230929163247988,48.0,6672.8115234375,169.82124000000002,0.2602412244897958,150.9874174284399
713,lzw-png-large-low-14,1.2398579098600253,53.0,8031.7119140625,187.10655,0.2600642592592592,165.0587152889601
714,lzw-png-large-low-15,1.256370128692515,57.0,9147.3427734375,200.76013,0.2592805172413793,175.73068456150693
715,lzw-png-large-low-16,1.2427843513251342,53.0,8014.4892578125,186.40091,0.2571824074074074,167.18086409412965
716,lzw-png-large-low-17,1.2596320216451835,53.0,8523.5078125,187.07247,0.2599248148148148,175.29145256886278
717,lzw-png-large-low-18,1.2393990932990515,51.0,7584.1455078125,180.12997,0.2598661538461538,162.02087054122276
718,lzw-png-large-low-19,1.2487318680647743,53.0,8243.2587890625,186.04072,0.2557111111111111,173.27716083431923
719,lzw-png-large-low-20,1.247221306326482,55.0,8367.7294921875,193.41522,0.2576176785714285,167.93504059604803
720,lzw-png-large-low-21,1.2449591624815708,54.0,8132.556640625,187.87713,0.2492607272727272,173.65981000602346
721,lzw-png-large-low-22,1.2487661402217556,54.0,8401.82421875,188.93041,0.2534838181818181,175.43711779617692
722,lzw-png-large-low-23,1.2368821289506156,54.0,8070.775390625,188.12456,0.2502527272727273,171.43162615042024
723,lzw-png-large-low-24,1.254350644033191,52.0,8323.2353515625,180.61773,0.2474815094339622,186.2040141344704
724,lzw-png-large-low-25,1.2510245014234145,55.0,8225.0771484375,190.7725,0.2472103571428571,174.40444405912163
725,lzw-png-large-low-26,1.2321742640866844,52.0,7394.5126953125,181.39374,0.2507105660377358,162.59778543571494
726,lzw-png-large-low-27,1.263780258470265,60.0,9390.837890625,207.71151,0.2468696721311475,183.136976705526
